frame_idx,timestamp_ns,status,n_matched,n_inliers,reproj_rmse_px,step_rot_deg,step_trans_m
6852,1520439984662080025,OK,1299,1274,0.4252,1.1929,0.0744
6853,1520439984712082025,OK,1327,1279,0.3952,1.2359,0.0747
6854,1520439984762093411,OK,1317,1277,0.4222,1.3916,0.0756
6855,1520439984812095411,OK,1315,1289,0.4532,1.5124,0.0780
6856,1520439984862096411,OK,1307,1257,0.4010,1.1615,0.0791
6857,1520439984912098411,OK,1246,1221,0.4271,0.8515,0.0800
6858,1520439984962099411,OK,1264,1228,0.3821,0.8419,0.0785
6859,1520439985012101411,OK,1261,1217,0.4273,0.4766,0.0772
6860,1520439985062103411,OK,1242,1203,0.4183,0.6061,0.0781
6861,1520439985112104411,OK,1136,1097,0.4056,1.0030,0.0783
6862,1520439985162130060,OK,1245,1216,0.4010,0.8407,0.0754
6863,1520439985212132060,OK,1295,1259,0.3720,0.4576,0.0753
6864,1520439985262133060,OK,1345,1275,0.4104,0.3397,0.0748
6865,1520439985312134060,OK,1356,1322,0.3780,0.5188,0.0778
6866,1520439985362136060,OK,1320,1202,0.4031,0.5818,0.0763
6867,1520439985412137060,OK,1330,1310,0.4099,0.8787,0.0791
6868,1520439985462140060,OK,1332,1305,0.3825,0.7205,0.0775
6869,1520439985512142060,OK,1355,1306,0.3873,0.8136,0.0750
6870,1520439985562153937,OK,1364,1344,0.3887,1.0756,0.0761
6871,1520439985612154937,OK,1357,1336,0.4210,0.9459,0.0753
6872,1520439985662156937,OK,1365,1313,0.4325,0.8602,0.0716
6873,1520439985712157937,OK,1373,1348,0.3752,0.6163,0.0729
6874,1520439985762159937,OK,1394,1371,0.3732,0.9221,0.0731
6875,1520439985812160937,OK,1392,1357,0.3711,0.9635,0.0762
6876,1520439985862162937,OK,1406,1384,0.4230,0.9667,0.0759
6877,1520439985912163937,OK,1380,1346,0.4168,1.1769,0.0783
6878,1520439985962165937,OK,1419,1370,0.4416,0.8540,0.0767
6879,1520439986012181043,OK,1418,1380,0.4019,0.2124,0.0770
6880,1520439986062258043,OK,1398,1341,0.3994,0.8469,0.0779
6881,1520439986112184043,OK,1364,1287,0.3876,0.6440,0.0743
6882,1520439986162186043,OK,1392,1343,0.4005,0.2819,0.0738
6883,1520439986212188043,OK,1399,1357,0.3791,0.5079,0.0731
6884,1520439986262189043,OK,1399,1372,0.3717,0.6216,0.0745
6885,1520439986312191043,OK,1406,1375,0.4163,0.3665,0.0772
6886,1520439986362192043,OK,1403,1378,0.4250,0.3437,0.0791
6887,1520439986412204569,OK,1326,1288,0.3737,0.8193,0.0793
6888,1520439986462205569,OK,1342,1322,0.3933,1.3586,0.0782
6889,1520439986512207569,OK,1392,1372,0.3951,1.2570,0.0780
6890,1520439986562208569,OK,1425,1395,0.4208,1.3333,0.0771
6891,1520439986612210569,OK,1423,1383,0.3843,1.1048,0.0760
6892,1520439986662212569,OK,1431,1363,0.3776,0.8935,0.0726
6893,1520439986712213569,OK,1400,1323,0.3922,0.8980,0.0694
6894,1520439986762215569,OK,1372,1348,0.3670,0.6086,0.0709
6895,1520439986812223095,OK,1403,1379,0.3620,0.6132,0.0727
6896,1520439986862225095,OK,1408,1361,0.3554,0.9834,0.0747
6897,1520439986912226095,OK,1430,1403,0.4171,0.5717,0.0757
6898,1520439986962228095,OK,1383,1319,0.3970,0.6302,0.0759
6899,1520439987012229095,OK,1380,1309,0.3787,0.2772,0.0776
6900,1520439987062231095,OK,1382,1329,0.3955,0.9206,0.0797
6901,1520439987112233095,OK,1308,1278,0.4243,0.7255,0.0807
6902,1520439987162234095,OK,1361,1306,0.4354,0.4023,0.0794
6903,1520439987212257850,OK,1362,1312,0.4175,0.2548,0.0773
6904,1520439987262259850,OK,1394,1339,0.4036,0.3718,0.0737
6905,1520439987312260850,OK,1350,1288,0.3976,0.7949,0.0757
6906,1520439987362262850,OK,1282,1239,0.3881,0.9772,0.0755
6907,1520439987412263850,OK,1323,1285,0.3823,0.6772,0.0791
6908,1520439987462265850,OK,1349,1303,0.3843,0.6836,0.0759
6909,1520439987512266850,OK,1352,1331,0.3912,0.7216,0.0753
6910,1520439987562268850,OK,1354,1283,0.4293,1.0987,0.0743
6911,1520439987612271323,OK,1358,1325,0.4348,0.8796,0.0758
6912,1520439987662273323,OK,1270,1229,0.3926,0.8531,0.0726
6913,1520439987712278323,OK,1308,1245,0.3735,0.2654,0.0727
6914,1520439987762276323,OK,1312,1249,0.3923,0.5799,0.0693
6915,1520439987812277323,OK,1302,1265,0.3865,0.4831,0.0704
6916,1520439987862279323,OK,1311,1276,0.3936,0.3876,0.0743
6917,1520439987912281323,OK,1297,1266,0.3988,0.9384,0.0779
6918,1520439987962282323,OK,1269,1194,0.3727,0.6451,0.0734
6919,1520439988012284323,OK,1186,1145,0.3435,0.2985,0.0748
6920,1520439988062289744,OK,1251,1232,0.3934,0.8644,0.0742
6921,1520439988112291744,OK,1282,1249,0.4208,1.0950,0.0744
6922,1520439988162292744,OK,1261,1187,0.4179,0.8043,0.0758
6923,1520439988212294744,OK,1264,1215,0.4320,0.7833,0.0763
6924,1520439988262296744,OK,1216,1167,0.4035,0.4021,0.0723
6925,1520439988312297744,OK,1193,1175,0.3602,0.4948,0.0714
6926,1520439988362299744,OK,1264,1229,0.3929,0.6895,0.0732
6927,1520439988412300744,OK,1235,1197,0.3810,0.9750,0.0765
6928,1520439988462302604,OK,1268,1241,0.4150,0.7549,0.0756
6929,1520439988512303604,OK,1247,1221,0.3738,0.9396,0.0743
6930,1520439988562305604,OK,1260,1231,0.3963,0.9268,0.0724
6931,1520439988612306604,OK,1254,1159,0.3276,1.1612,0.0712
6932,1520439988662308604,OK,1244,1172,0.3359,1.1522,0.0710
6933,1520439988712310604,OK,1227,1190,0.3613,1.0803,0.0715
6934,1520439988762311604,OK,1216,1178,0.3845,1.4098,0.0714
6935,1520439988812313604,OK,1214,1187,0.3782,0.6237,0.0719
6936,1520439988862314464,OK,1206,1137,0.3924,0.6268,0.0718
6937,1520439988912316464,OK,1174,1131,0.3983,0.6242,0.0755
6938,1520439988962318464,OK,1152,1098,0.4034,0.4800,0.0760
6939,1520439989012319464,OK,1085,1056,0.3283,0.4874,0.0781
6940,1520439989062321464,OK,1144,1121,0.4073,0.2963,0.0772
6941,1520439989112322464,OK,1108,1079,0.3970,1.2417,0.0769
6942,1520439989162324464,OK,1122,1074,0.3812,1.0485,0.0765
6943,1520439989212325464,OK,1053,982,0.3644,1.4497,0.0721
6944,1520439989262351464,OK,1082,1031,0.4029,1.7022,0.0706
6945,1520439989312353464,OK,1130,1097,0.3738,1.2734,0.0707
6946,1520439989362355464,OK,1147,1115,0.3549,0.8109,0.0724
6947,1520439989412356464,OK,1180,1157,0.4067,0.6284,0.0752
6948,1520439989462357464,OK,1171,1158,0.3989,1.0168,0.0763
6949,1520439989512359464,OK,1156,1145,0.4234,0.8890,0.0767
6950,1520439989562360464,OK,1199,1130,0.3580,0.9276,0.0730
6951,1520439989612362464,OK,1168,1102,0.3753,1.2328,0.0730
6952,1520439989662357569,OK,1099,1062,0.3748,0.3229,0.0751
6953,1520439989712362569,OK,1108,1079,0.3914,1.1688,0.0717
6954,1520439989762361569,OK,1109,1073,0.3647,0.9191,0.0674
6955,1520439989812385569,OK,1119,1097,0.3362,0.9727,0.0690
6956,1520439989862364569,OK,1078,1037,0.4326,1.0682,0.0700
6957,1520439989912365569,OK,1037,1019,0.4136,1.2893,0.0724
6958,1520439989962367569,OK,1032,1010,0.4604,1.0804,0.0720
6959,1520439990012368569,OK,1046,1030,0.4614,0.8153,0.0718
6960,1520439990062376955,OK,1043,1023,0.3885,0.3542,0.0723
6961,1520439990112377955,OK,1033,1003,0.4555,0.5158,0.0719
6962,1520439990162379955,OK,1017,989,0.4047,1.2257,0.0746
6963,1520439990212380955,OK,1020,991,0.4425,0.5237,0.0737
6964,1520439990262382955,OK,999,954,0.4017,0.6732,0.0706
6965,1520439990312384955,OK,991,978,0.3823,0.7499,0.0707
6966,1520439990362385955,OK,1006,995,0.4360,0.8228,0.0723
6967,1520439990412387955,OK,1006,988,0.4397,1.0253,0.0735
6968,1520439990462388955,OK,1019,1006,0.4515,1.0113,0.0757
6969,1520439990512414744,OK,1006,983,0.4935,0.8162,0.0781
6970,1520439990562415744,OK,1022,983,0.4244,0.8360,0.0749
6971,1520439990612417744,OK,998,961,0.4717,1.2560,0.0765
6972,1520439990662419744,OK,1001,986,0.4574,1.5002,0.0758
6973,1520439990712420744,OK,944,922,0.4434,1.2783,0.0754
6974,1520439990762422744,OK,969,921,0.4560,0.9056,0.0728
6975,1520439990812423744,OK,965,944,0.4720,0.4156,0.0727
6976,1520439990862425744,OK,956,927,0.4310,0.3460,0.0737
6977,1520439990912428657,OK,866,849,0.5114,0.4528,0.0704
6978,1520439990962430657,OK,940,876,0.4565,0.4392,0.0777
6979,1520439991012431657,OK,928,890,0.5597,0.7031,0.0758
6980,1520439991062433657,OK,920,888,0.4852,0.8036,0.0780
6981,1520439991112434657,OK,929,911,0.4894,0.6067,0.0766
6982,1520439991162436657,OK,894,846,0.4804,1.0742,0.0743
6983,1520439991212437657,OK,896,872,0.4464,0.9742,0.0781
6984,1520439991262439657,OK,896,872,0.4828,0.9134,0.0761
6985,1520439991312445429,OK,905,825,0.4360,0.9203,0.0728
6986,1520439991362447429,OK,939,875,0.4621,1.3007,0.0717
6987,1520439991412448429,OK,924,891,0.5391,0.8756,0.0747
6988,1520439991462450429,OK,887,855,0.5201,0.8722,0.0760
6989,1520439991512451429,OK,897,858,0.5437,0.5672,0.0764
6990,1520439991562454429,OK,907,888,0.5207,1.1563,0.0763
6991,1520439991612455429,OK,916,892,0.5016,1.2385,0.0753
6992,1520439991662456429,OK,896,874,0.4945,1.0303,0.0771
6993,1520439991712509920,OK,904,872,0.4864,0.8825,0.0765
6994,1520439991762451920,OK,872,852,0.4529,0.8406,0.0743
6995,1520439991812452920,OK,893,845,0.4280,0.2344,0.0691
6996,1520439991862454920,OK,866,847,0.4404,0.4710,0.0701
6997,1520439991912456920,OK,891,880,0.4387,0.7511,0.0734
6998,1520439991962457920,OK,918,900,0.5163,0.7775,0.0744
6999,1520439992012459920,OK,918,869,0.4868,0.7798,0.0744
7000,1520439992062460920,OK,931,898,0.4853,0.7053,0.0744
7001,1520439992112467130,OK,905,873,0.4128,0.2244,0.0762
7002,1520439992162468130,OK,886,872,0.4518,0.9854,0.0733
7003,1520439992212470130,OK,901,877,0.4627,0.4234,0.0753
7004,1520439992262472130,OK,907,889,0.4668,0.5822,0.0748
7005,1520439992312473130,OK,925,894,0.4570,0.2659,0.0730
7006,1520439992362475130,OK,946,886,0.4519,0.5671,0.0689
7007,1520439992412476130,OK,929,875,0.4296,0.3582,0.0733
7008,1520439992462478130,OK,913,880,0.3956,0.6961,0.0763
7009,1520439992512468955,OK,926,887,0.4453,0.8422,0.0756
7010,1520439992562470955,OK,934,906,0.4280,1.0369,0.0769
7011,1520439992612471955,OK,992,964,0.4163,1.0047,0.0777
7012,1520439992662473955,OK,975,957,0.4205,1.2199,0.0783
7013,1520439992712475955,OK,964,939,0.4383,0.8374,0.0772
7014,1520439992762476955,OK,1028,993,0.4679,0.8747,0.0751
7015,1520439992812478955,OK,1071,1042,0.4304,0.5987,0.0737
7016,1520439992862480955,OK,1081,960,0.4165,0.4311,0.0696
7017,1520439992912481955,OK,1105,1064,0.3790,0.4248,0.0739
7018,1520439992962468657,OK,1114,1019,0.4216,0.7204,0.0732
7019,1520439993012470657,OK,1168,1129,0.4365,0.5764,0.0782
7020,1520439993062471657,OK,1106,1066,0.4670,0.3479,0.0774
7021,1520439993112472657,OK,1061,1035,0.3748,0.3299,0.0774
7022,1520439993162474657,OK,1090,1033,0.3939,1.0219,0.0770
7023,1520439993212476657,OK,1117,1085,0.4092,1.1862,0.0759
7024,1520439993262477657,OK,1166,1128,0.4730,0.3496,0.0756
7025,1520439993312479657,OK,1147,1086,0.4405,0.4058,0.0725
7026,1520439993362477078,OK,1188,1147,0.4053,0.7510,0.0734
7027,1520439993412479078,OK,1211,1174,0.4239,0.5487,0.0732
7028,1520439993462480078,OK,1136,1081,0.3991,0.4415,0.0741
7029,1520439993512482078,OK,1178,1140,0.4149,0.3145,0.0772
7030,1520439993562483078,OK,1155,1130,0.4319,0.4640,0.0772
7031,1520439993612574078,OK,1211,1142,0.4476,0.7896,0.0752
7032,1520439993662486078,OK,1226,1190,0.4333,0.6917,0.0740
7033,1520439993712488078,OK,1224,1159,0.4457,0.5279,0.0745
7034,1520439993762485358,OK,1204,1159,0.4420,0.9672,0.0715
7035,1520439993812487358,OK,1211,1080,0.3533,0.4006,0.0707
7036,1520439993862489358,OK,1281,1178,0.3789,0.9503,0.0667
7037,1520439993912490358,OK,1241,1202,0.4086,1.0671,0.0671
7038,1520439993962492358,OK,1295,1199,0.4392,0.5069,0.0665
7039,1520439994012493358,OK,1251,1188,0.3968,0.4604,0.0743
7040,1520439994062495358,OK,1252,1209,0.4780,0.5396,0.0751
7041,1520439994112496358,OK,1241,1190,0.4444,1.6246,0.0719
7042,1520439994162496534,OK,1223,1176,0.4041,0.7616,0.0723
7043,1520439994212497534,OK,1264,1198,0.4174,1.0451,0.0748
7044,1520439994262499534,OK,1310,1215,0.4444,1.0803,0.0721
7045,1520439994312501534,OK,1273,1201,0.4315,0.7730,0.0760
7046,1520439994362502534,OK,1297,1255,0.4213,0.3578,0.0713
7047,1520439994412504534,OK,1282,1247,0.3725,0.8502,0.0687
7048,1520439994462505534,OK,1276,1239,0.3899,0.3195,0.0693
7049,1520439994512507534,OK,1360,1317,0.4035,0.5666,0.0719
7050,1520439994562508323,OK,1316,1247,0.4275,0.4058,0.0729
7051,1520439994612510323,OK,1361,1338,0.4393,0.1409,0.0734
7052,1520439994662512323,OK,1326,1221,0.3637,0.5793,0.0735
7053,1520439994712513323,OK,1353,1290,0.4422,1.0576,0.0699
7054,1520439994762516323,OK,1314,1254,0.3954,0.9866,0.0710
7055,1520439994812517323,OK,1280,1240,0.4189,1.2323,0.0697
7056,1520439994862518323,OK,1310,1239,0.3454,0.9455,0.0666
7057,1520439994912520323,OK,1354,1316,0.3675,0.7221,0.0654
7058,1520439994962525411,OK,1344,1301,0.3898,0.3174,0.0661
7059,1520439995012525411,OK,1325,1287,0.4191,0.3456,0.0675
7060,1520439995062527411,OK,1338,1252,0.4201,0.3668,0.0716
7061,1520439995112529411,OK,1356,1316,0.4297,0.2338,0.0759
7062,1520439995162530411,OK,1313,1271,0.4183,0.5992,0.0746
7063,1520439995212532411,OK,1301,1221,0.3472,1.2828,0.0709
7064,1520439995262534411,OK,1316,1271,0.4065,0.9605,0.0738
7065,1520439995312535411,OK,1283,1206,0.4116,0.9436,0.0754
7066,1520439995362545604,OK,1287,1248,0.4056,0.6341,0.0747
7067,1520439995412547604,OK,1279,1254,0.4150,0.7925,0.0704
7068,1520439995462549604,OK,1276,1177,0.3593,0.9773,0.0680
7069,1520439995512550604,OK,1288,1251,0.3898,0.9421,0.0718
7070,1520439995562552604,OK,1288,1244,0.4060,0.8455,0.0745
7071,1520439995612553604,OK,1326,1285,0.4236,0.5855,0.0760
7072,1520439995662555604,OK,1315,1259,0.4285,0.8860,0.0780
7073,1520439995712556604,OK,1332,1299,0.4220,0.9268,0.0762
7074,1520439995762558604,OK,1308,1236,0.3889,1.7551,0.0763
7075,1520439995812543604,OK,1276,1243,0.3658,2.1769,0.0773
7076,1520439995862545604,OK,1325,1290,0.4121,1.6798,0.0765
7077,1520439995912547604,OK,1349,1275,0.3853,0.6491,0.0727
7078,1520439995962548604,OK,1381,1295,0.3832,0.3011,0.0698
7079,1520439996012550604,OK,1416,1343,0.3808,0.6385,0.0726
7080,1520439996062551604,OK,1411,1328,0.4107,0.6583,0.0742
7081,1520439996112553604,OK,1384,1360,0.4622,0.1248,0.0777
7082,1520439996162554604,OK,1368,1320,0.4061,0.5131,0.0770
7083,1520439996212567902,OK,1349,1312,0.3978,0.8110,0.0771
7084,1520439996262569902,OK,1318,1265,0.3834,1.0652,0.0744
7085,1520439996312570902,OK,1320,1256,0.3944,1.3410,0.0737
7086,1520439996362572902,OK,1353,1291,0.4337,0.9077,0.0741
7087,1520439996412573902,OK,1293,1208,0.3792,0.7103,0.0691
7088,1520439996462575902,OK,1325,1282,0.3741,0.9194,0.0713
7089,1520439996512576902,OK,1349,1312,0.4051,0.9779,0.0729
7090,1520439996562578902,OK,1314,1254,0.4185,0.7465,0.0746
7091,1520439996612583008,OK,1304,1261,0.4460,1.0919,0.0773
7092,1520439996662584008,OK,1327,1231,0.4171,1.0048,0.0739
7093,1520439996712586008,OK,1309,1254,0.4097,0.3318,0.0769
7094,1520439996762587008,OK,1292,1258,0.4217,0.9905,0.0781
7095,1520439996812589008,OK,1315,1290,0.3814,0.4749,0.0751
7096,1520439996862591008,OK,1304,1251,0.4076,0.7644,0.0716
7097,1520439996912592008,OK,1360,1333,0.3934,0.4817,0.0719
7098,1520439996962597008,OK,1352,1278,0.3722,0.3642,0.0706
7099,1520439997012590025,OK,1353,1252,0.3240,0.6851,0.0688
7100,1520439997062592025,OK,1321,1299,0.3794,1.1432,0.0714
7101,1520439997112593025,OK,1373,1277,0.4106,1.0111,0.0655
7102,1520439997162599025,OK,1395,1357,0.4196,0.6883,0.0733
7103,1520439997212597025,OK,1365,1343,0.3746,0.6410,0.0715
7104,1520439997262598025,OK,1350,1242,0.3286,1.6803,0.0650
7105,1520439997312599025,OK,1410,1381,0.3766,1.2469,0.0710
7106,1520439997362613025,OK,1392,1322,0.3700,0.2683,0.0671
7107,1520439997412605043,OK,1401,1362,0.4104,0.4254,0.0683
7108,1520439997462607043,OK,1360,1343,0.3657,0.4187,0.0672
7109,1520439997512609043,OK,1381,1355,0.4205,0.3617,0.0695
7110,1520439997562610043,OK,1398,1329,0.3879,0.6681,0.0690
7111,1520439997612612043,OK,1407,1358,0.4110,0.6394,0.0720
7112,1520439997662613043,OK,1396,1323,0.3984,0.5897,0.0747
7113,1520439997712615043,OK,1439,1386,0.4011,0.6748,0.0767
7114,1520439997762616043,OK,1406,1353,0.3765,0.9258,0.0770
7115,1520439997812618043,OK,1386,1334,0.3720,1.0656,0.0781
7116,1520439997862627481,OK,1376,1330,0.4261,0.7354,0.0776
7117,1520439997912628481,OK,1416,1316,0.3741,0.5453,0.0712
7118,1520439997962630481,OK,1418,1373,0.4034,0.5732,0.0734
7119,1520439998012631481,OK,1398,1352,0.3947,0.3816,0.0740
7120,1520439998062633481,OK,1385,1328,0.3816,1.0838,0.0684
7121,1520439998112634481,OK,1404,1356,0.4140,1.0197,0.0735
7122,1520439998162636481,OK,1424,1390,0.4140,0.5666,0.0754
7123,1520439998212638481,OK,1438,1351,0.4083,0.2823,0.0712
7124,1520439998262643622,OK,1393,1320,0.4035,0.7007,0.0715
7125,1520439998312645622,OK,1394,1325,0.4076,1.1344,0.0703
7126,1520439998362646622,OK,1370,1328,0.4357,0.5101,0.0695
7127,1520439998412648622,OK,1422,1381,0.4018,0.3630,0.0690
7128,1520439998462649622,OK,1398,1287,0.3647,0.8372,0.0616
7129,1520439998512651622,OK,1398,1334,0.4086,0.6449,0.0655
7130,1520439998562653622,OK,1428,1348,0.3891,0.5400,0.0693
7131,1520439998612654622,OK,1400,1297,0.4273,0.5724,0.0665
7132,1520439998662657411,OK,1360,1312,0.4261,0.4013,0.0735
7133,1520439998712658411,OK,1335,1308,0.3881,0.9262,0.0708
7134,1520439998762660411,OK,1371,1328,0.4082,0.9876,0.0699
7135,1520439998812661411,OK,1399,1293,0.3799,1.2369,0.0740
7136,1520439998862662411,OK,1392,1342,0.4174,1.4852,0.0760
7137,1520439998912664411,OK,1401,1367,0.4168,1.0350,0.0712
7138,1520439998962666411,OK,1433,1396,0.4193,1.0919,0.0697
7139,1520439999012667411,OK,1449,1398,0.3963,1.6443,0.0703
7140,1520439999062665534,OK,1480,1433,0.3956,0.4665,0.0705
7141,1520439999112667534,OK,1481,1445,0.4091,1.2509,0.0703
7142,1520439999162672534,OK,1457,1377,0.4464,1.2898,0.0693
7143,1520439999212670534,OK,1454,1360,0.4265,0.4100,0.0656
7144,1520439999262708534,OK,1419,1350,0.3836,0.6578,0.0699
7145,1520439999312673534,OK,1412,1394,0.3892,0.6449,0.0730
7146,1520439999362674534,OK,1440,1416,0.4198,0.1224,0.0738
7147,1520439999412676534,OK,1452,1436,0.4223,0.7643,0.0726
7148,1520439999462689201,OK,1431,1352,0.3489,0.5899,0.0687
7149,1520439999512690201,OK,1453,1387,0.3817,0.8173,0.0654
7150,1520439999562692201,OK,1443,1382,0.3709,0.4545,0.0631
7151,1520439999612693201,OK,1448,1431,0.4332,0.2657,0.0669
7152,1520439999662695201,OK,1484,1446,0.4275,0.4487,0.0632
7153,1520439999712696201,OK,1470,1401,0.3910,0.6812,0.0638
7154,1520439999762698201,OK,1482,1452,0.3983,0.9554,0.0687
7155,1520439999812699201,OK,1482,1393,0.4232,1.0932,0.0635
7156,1520439999862708850,OK,1484,1421,0.3568,0.9036,0.0737
7157,1520439999912710850,OK,1472,1442,0.3940,1.0184,0.0712
7158,1520439999962711850,OK,1478,1433,0.4235,1.1176,0.0635
7159,1520440000012713850,OK,1506,1419,0.4223,0.9599,0.0571
7160,1520440000062714850,OK,1506,1452,0.4141,0.4601,0.0616
7161,1520440000112716850,OK,1508,1485,0.4128,0.7445,0.0681
7162,1520440000162717850,OK,1454,1417,0.4022,0.3689,0.0714
7163,1520440000212719850,OK,1462,1442,0.4608,0.5476,0.0742
7164,1520440000262721850,OK,1439,1423,0.4257,0.9812,0.0690
7165,1520440000312740464,OK,1456,1405,0.3967,0.8832,0.0708
7166,1520440000362742464,OK,1444,1369,0.4050,1.0654,0.0656
7167,1520440000412744464,OK,1454,1432,0.4073,0.6978,0.0680
7168,1520440000462745464,OK,1489,1439,0.4132,0.5967,0.0657
7169,1520440000512747464,OK,1500,1459,0.3992,0.9638,0.0631
7170,1520440000562749464,OK,1511,1473,0.3870,0.7778,0.0608
7171,1520440000612750464,OK,1485,1423,0.3753,0.7142,0.0552
7172,1520440000662751464,OK,1539,1509,0.4988,0.5599,0.0608
7173,1520440000712753955,OK,1542,1525,0.5273,0.2163,0.0654
7174,1520440000762755955,OK,1538,1471,0.4293,0.8456,0.0615
7175,1520440000812756955,OK,1515,1470,0.4252,0.8484,0.0689
7176,1520440000862757955,OK,1508,1450,0.4096,0.9767,0.0663
7177,1520440000912759955,OK,1535,1505,0.4518,1.5731,0.0723
7178,1520440000962761955,OK,1545,1513,0.4348,0.6029,0.0706
7179,1520440001012764955,OK,1559,1545,0.4214,0.4887,0.0689
7180,1520440001062764955,OK,1539,1488,0.3998,0.4696,0.0620
7181,1520440001112781253,OK,1571,1505,0.3863,0.5668,0.0549
7182,1520440001162845253,OK,1540,1519,0.4500,1.1149,0.0648
7183,1520440001212784253,OK,1543,1506,0.4838,0.9919,0.0667
7184,1520440001262786253,OK,1525,1496,0.4851,1.0743,0.0598
7185,1520440001312787253,OK,1526,1489,0.4408,0.5374,0.0638
7186,1520440001362789253,OK,1532,1511,0.4449,0.5575,0.0665
7187,1520440001412790253,OK,1504,1492,0.4689,0.9662,0.0686
7188,1520440001462792253,OK,1521,1493,0.4633,0.3494,0.0687
7189,1520440001512796639,OK,1529,1498,0.4972,0.8023,0.0658
7190,1520440001562797639,OK,1529,1491,0.4956,0.8298,0.0591
7191,1520440001612799639,OK,1559,1510,0.5000,0.5674,0.0558
7192,1520440001662800639,OK,1578,1519,0.6049,0.3235,0.0558
7193,1520440001712802639,OK,1596,1523,0.6016,0.5816,0.0550
7194,1520440001762803639,OK,1586,1520,0.6221,0.1030,0.0575
7195,1520440001812805639,OK,1593,1533,0.5426,0.4369,0.0622
7196,1520440001862807639,OK,1588,1518,0.5528,1.0282,0.0692
7197,1520440001912813972,OK,1566,1508,0.5437,1.3804,0.0666
7198,1520440001962815972,OK,1541,1502,0.5518,0.7906,0.0665
7199,1520440002012816972,OK,1539,1477,0.5345,0.4510,0.0636
7200,1520440002062818972,OK,1559,1493,0.5309,0.2230,0.0640
7201,1520440002112820972,OK,1550,1457,0.5534,0.4810,0.0588
7202,1520440002162821972,OK,1562,1457,0.5844,0.8294,0.0656
7203,1520440002212822972,OK,1529,1439,0.6293,0.6813,0.0627
7204,1520440002262825972,OK,1533,1428,0.6027,0.3234,0.0611
7205,1520440002312841429,OK,1519,1418,0.6056,0.4840,0.0620
7206,1520440002362843429,OK,1525,1397,0.5886,0.7295,0.0628
7207,1520440002412844429,OK,1512,1408,0.6068,0.9165,0.0697
7208,1520440002462846429,OK,1568,1481,0.6603,0.4817,0.0688
7209,1520440002512847429,OK,1535,1465,0.6385,0.4564,0.0686
7210,1520440002562849429,OK,1496,1386,0.6202,0.5906,0.0680
7211,1520440002612850429,OK,1523,1384,0.6067,1.0438,0.0656
7212,1520440002662852429,OK,1527,1420,0.7085,1.0462,0.0605
7213,1520440002712851183,OK,1537,1432,0.7265,0.3975,0.0642
7214,1520440002762854025,OK,1550,1383,0.7093,0.3877,0.0611
7215,1520440002812856025,OK,1520,1385,0.6916,0.2800,0.0645
7216,1520440002862857025,OK,1528,1427,0.7269,0.8312,0.0679
7217,1520440002912859025,OK,1503,1374,0.6807,1.2246,0.0700
7218,1520440002962860025,OK,1512,1408,0.6677,0.5375,0.0710
7219,1520440003012861025,OK,1496,1343,0.6769,0.7226,0.0724
7220,1520440003062949025,OK,1499,1351,0.6987,0.4636,0.0661
7221,1520440003112865025,OK,1489,1363,0.7813,0.3297,0.0649
7222,1520440003162862236,OK,1496,1330,0.7683,0.5841,0.0643
7223,1520440003212864236,OK,1494,1306,0.7094,0.5925,0.0697
7224,1520440003262865236,OK,1455,1301,0.8928,0.2761,0.0667
7225,1520440003312867236,OK,1423,1247,0.6514,0.4762,0.0698
7226,1520440003362868236,OK,1407,1283,0.9074,1.2586,0.0639
7227,1520440003412870236,OK,1408,1272,0.8346,1.8122,0.0650
7228,1520440003462872236,OK,1471,1310,0.7300,0.6024,0.0712
7229,1520440003512873236,OK,1429,1197,0.7271,1.2178,0.0680
7230,1520440003562885972,OK,1413,1212,0.7056,1.3486,0.0698
7231,1520440003612886972,OK,1408,1227,0.8593,1.0666,0.0651
7232,1520440003662888972,OK,1458,1281,0.7257,0.6196,0.0664
7233,1520440003712889972,OK,1457,1258,0.6829,0.3811,0.0679
7234,1520440003762891972,OK,1444,1230,0.6058,0.4565,0.0697
7235,1520440003812893972,OK,1474,1289,0.7155,0.6505,0.0699
7236,1520440003862894972,OK,1475,1267,0.6542,1.0583,0.0691
7237,1520440003912896972,OK,1468,1293,0.6076,1.3382,0.0690
7238,1520440003962894323,OK,1463,1298,0.6573,1.0176,0.0712
7239,1520440004012896323,OK,1430,1236,0.6549,0.8213,0.0712
7240,1520440004062897323,OK,1419,1222,0.6028,0.9233,0.0686
7241,1520440004112899323,OK,1370,1177,0.6653,0.7504,0.0652
7242,1520440004162901323,OK,1375,1183,0.6584,0.4850,0.0689
7243,1520440004212903323,OK,1398,1198,0.6946,0.9065,0.0677
7244,1520440004262904323,OK,1364,1134,0.7215,0.6343,0.0706
7245,1520440004312906323,OK,1341,1130,0.6626,0.5030,0.0720
7246,1520440004362914271,OK,1325,1168,0.6481,0.2036,0.0719
7247,1520440004412916271,OK,1278,1117,0.7028,0.9251,0.0695
7248,1520440004462918271,OK,1317,1158,0.7061,1.5125,0.0709
7249,1520440004512919271,OK,1333,1177,0.6380,0.6508,0.0688
7250,1520440004562925271,OK,1353,1211,0.5806,0.5016,0.0708
7251,1520440004612922271,OK,1311,1135,0.5817,0.6003,0.0648
7252,1520440004662923271,OK,1324,1166,0.5950,0.6515,0.0670
