frame_idx,timestamp_ns,status,n_matched,n_inliers,reproj_rmse_px,step_rot_deg,step_trans_m
3042,1520616876462657819,REPROJ_LOW_CONF,1211,849,1.0379,4.6070,0.0659
3043,1520616876512599468,OK,1416,1362,0.6607,4.6399,0.0614
3044,1520616876562600468,OK,1361,1120,0.9545,4.7045,0.0625
3045,1520616876612602468,REPROJ_LOW_CONF,1265,828,1.0758,4.6428,0.0615
3046,1520616876662604468,OK,1682,1577,0.7450,4.7107,0.0611
3047,1520616876712605468,OK,1493,1171,0.9924,4.3746,0.0628
3048,1520616876762607468,REPROJ_LOW_CONF,1250,811,1.0701,3.9049,0.0601
3049,1520616876812608468,OK,1202,1103,0.6607,3.7076,0.0622
3050,1520616876862610468,OK,1059,817,0.9381,3.1845,0.0644
3051,1520616876912892310,REPROJ_LOW_CONF,875,582,1.0362,3.0168,0.0628
3052,1520616876962894310,REPROJ_LOW_CONF,767,443,1.0864,2.7425,0.0628
3053,1520616877012895310,OK,766,658,0.6791,2.9458,0.0613
3054,1520616877062897310,OK,675,478,0.7652,2.4216,0.0588
3055,1520616877112899310,OK,560,393,0.9794,2.0120,0.0561
3056,1520616877162901310,REPROJ_LOW_CONF,481,320,1.0169,1.7281,0.0642
3057,1520616877212902310,REPROJ_LOW_CONF,415,240,1.1729,0.8744,0.0695
3058,1520616877262904310,OK,423,370,0.5664,1.6861,0.0598
3059,1520616877312801029,OK,369,306,0.8546,1.8550,0.0576
3060,1520616877362803029,OK,338,239,0.9774,1.6813,0.0588
3061,1520616877412805029,REPROJ_LOW_CONF,315,192,1.1182,1.3568,0.0689
3062,1520616877462806029,REPROJ_LOW_CONF,293,153,1.2523,1.9231,0.0555
3063,1520616877512807029,REPROJ_LOW_CONF,268,100,1.2568,0.9174,0.0630
3064,1520616877562809029,OK,355,319,0.6831,1.4182,0.0551
3065,1520616877612811029,OK,315,238,0.9410,1.8296,0.0516
3066,1520616877662812029,REPROJ_LOW_CONF,287,185,1.0534,1.3452,0.0520
3067,1520616877712680275,REPROJ_LOW_CONF,249,142,1.1207,2.0895,0.0496
3068,1520616877762681275,REPROJ_LOW_CONF,148,71,1.2390,2.9541,0.0476
3069,1520616877812769275,OK,174,136,0.7442,3.2164,0.0492
3070,1520616877862684275,OK,94,74,0.6665,3.0060,0.0493
3071,1520616877912686275,OK,67,51,0.6206,2.7241,0.0499
3072,1520616877962687275,OK,81,67,0.6454,2.8187,0.0502
3073,1520616878012689275,OK,103,79,0.6699,2.8707,0.0526
3074,1520616878062690275,OK,139,115,0.7356,2.8227,0.0501
3075,1520616878112839714,OK,187,153,0.7643,2.8441,0.0505
3076,1520616878162840714,OK,208,186,0.6616,2.9025,0.0471
3077,1520616878212842714,OK,204,167,0.9282,3.5352,0.0464
3078,1520616878262844714,REPROJ_LOW_CONF,199,138,1.1158,4.0263,0.0485
3079,1520616878312845714,OK,261,232,0.6141,4.1336,0.0445
3080,1520616878362847714,OK,239,197,0.8144,4.0312,0.0369
3081,1520616878412848714,OK,229,165,0.9062,3.9495,0.0507
3082,1520616878462850714,OK,441,392,0.5939,4.7615,0.0395
3083,1520616878512989468,OK,418,338,0.7826,5.2347,0.0450
3084,1520616878562991468,OK,408,299,0.9164,5.5087,0.0264
3085,1520616878612992468,OK,622,570,0.5043,5.5408,0.0330
3086,1520616878662994468,OK,588,520,0.7222,5.7488,0.0308
3087,1520616878712996468,OK,572,474,0.8154,5.9953,0.0268
3088,1520616878762998468,OK,985,937,0.5223,5.7991,0.0264
3089,1520616878812999468,OK,965,876,0.8109,6.2600,0.0273
3090,1520616878863001468,OK,1087,1017,0.6285,6.9031,0.0250
3091,1520616878913002468,OK,1042,834,0.8757,7.1792,0.0301
3092,1520616878962867836,OK,1113,985,0.7018,7.3826,0.0298
3093,1520616879012868836,OK,894,767,0.9128,7.4621,0.0332
3094,1520616879062870836,OK,1143,1054,0.6904,7.2881,0.0349
3095,1520616879112871836,OK,971,741,0.9611,6.6087,0.0331
3096,1520616879162873836,OK,1148,1043,0.7048,5.8790,0.0386
3097,1520616879212875836,REPROJ_LOW_CONF,918,745,1.0172,5.3428,0.0439
3098,1520616879262876836,REPROJ_LOW_CONF,816,509,1.0430,5.5859,0.0347
3099,1520616879312878836,OK,1273,1155,0.7105,4.7367,0.0461
3100,1520616879362925310,OK,1044,825,0.8881,4.5137,0.0467
3101,1520616879412927310,REPROJ_LOW_CONF,914,641,1.0017,4.0482,0.0535
3102,1520616879463019310,OK,1299,1201,0.5660,3.2393,0.0495
3103,1520616879512930310,OK,1187,1033,0.6872,2.2514,0.0495
3104,1520616879562931310,OK,1136,934,0.7925,1.6638,0.0508
3105,1520616879612933310,OK,1095,886,0.8981,1.2492,0.0491
3106,1520616879662934310,OK,1059,798,0.9639,1.1633,0.0564
3107,1520616879712936310,REPROJ_LOW_CONF,968,681,1.0347,1.6280,0.0435
3108,1520616879762993240,REPROJ_LOW_CONF,921,599,1.0547,1.3877,0.0527
3109,1520616879812995240,OK,1498,1450,0.5503,1.4660,0.0501
3110,1520616879862997240,OK,1340,1194,0.7241,1.4236,0.0505
3111,1520616879912998240,OK,1240,1016,0.8830,1.0236,0.0477
3112,1520616879963000240,OK,1167,875,0.9496,0.8001,0.0523
3113,1520616880013001240,REPROJ_LOW_CONF,1091,766,1.0418,0.8056,0.0523
3114,1520616880063003240,REPROJ_LOW_CONF,1002,622,1.0863,0.6616,0.0528
3115,1520616880113005240,OK,1486,1397,0.5768,0.6792,0.0557
3116,1520616880162970871,OK,1300,1136,0.8293,0.8821,0.0552
3117,1520616880212971871,OK,1147,886,0.9672,0.9586,0.0589
3118,1520616880262973871,REPROJ_LOW_CONF,992,667,1.0570,0.9114,0.0572
3119,1520616880312975871,REPROJ_LOW_CONF,889,514,1.0901,0.9263,0.0570
3120,1520616880362976871,REPROJ_LOW_CONF,811,411,1.1195,1.3342,0.0557
3121,1520616880412978871,OK,1123,1047,0.6320,1.4352,0.0563
3122,1520616880462980871,OK,1003,845,0.8845,1.2311,0.0573
3123,1520616880512981871,REPROJ_LOW_CONF,958,653,1.0244,1.3669,0.0527
3124,1520616880563006047,REPROJ_LOW_CONF,879,472,1.0995,0.9250,0.0525
3125,1520616880613008047,REPROJ_LOW_CONF,772,360,1.1360,1.5819,0.0634
3126,1520616880663009047,REPROJ_LOW_CONF,684,260,1.2560,1.2463,0.0517
3127,1520616880713010047,OK,821,733,0.7392,1.4803,0.0579
3128,1520616880763012047,OK,733,546,0.9284,1.4272,0.0556
3129,1520616880813013047,REPROJ_LOW_CONF,659,388,1.0144,1.4484,0.0579
3130,1520616880863015047,REPROJ_LOW_CONF,616,317,1.0976,1.5063,0.0513
3131,1520616880913016047,REPROJ_LOW_CONF,581,251,1.0887,1.9296,0.0565
3132,1520616880963162889,REPROJ_LOW_CONF,435,174,1.1359,2.1664,0.0440
3133,1520616881013163889,OK,578,512,0.8248,2.3878,0.0499
3134,1520616881063165889,OK,489,359,0.8301,2.4196,0.0488
3135,1520616881113262889,OK,379,287,0.9125,2.5030,0.0489
3136,1520616881163168889,OK,361,252,0.9158,2.4611,0.0497
3137,1520616881213170889,REPROJ_LOW_CONF,340,214,1.0200,2.3410,0.0504
3138,1520616881263171889,OK,951,713,0.7984,1.9655,0.0479
3139,1520616881313173889,OK,678,599,0.6565,1.8520,0.0415
3140,1520616881363174889,OK,651,528,0.7790,2.1213,0.0488
3141,1520616881413449731,OK,634,483,0.9225,2.3449,0.0395
3142,1520616881463451731,OK,624,417,0.9753,2.7992,0.0575
3143,1520616881513452731,OK,620,387,0.9836,2.7268,0.0422
3144,1520616881563454731,REPROJ_LOW_CONF,607,362,1.0089,3.7082,0.0504
3145,1520616881613455731,OK,831,779,0.5557,3.9046,0.0426
3146,1520616881663457731,OK,809,688,0.7805,4.0213,0.0464
3147,1520616881713458731,OK,781,582,0.9184,4.2420,0.0493
3148,1520616881763460731,OK,1102,1017,0.5969,4.5323,0.0445
3149,1520616881813375135,OK,1050,893,0.8662,5.0956,0.0461
3150,1520616881863377135,OK,950,676,0.9631,5.5474,0.0376
3151,1520616881913379135,OK,1127,990,0.7061,6.4099,0.0428
3152,1520616881963380135,OK,1037,795,0.9665,6.5587,0.0417
3153,1520616882013382135,OK,1043,892,0.6770,6.7480,0.0405
3154,1520616882063384135,OK,880,682,0.8587,7.3294,0.0359
3155,1520616882113385135,OK,1009,938,0.6383,7.4685,0.0430
3156,1520616882163387135,OK,963,778,0.8906,7.4100,0.0442
3157,1520616882213105766,OK,1022,918,0.6342,6.8473,0.0451
3158,1520616882263106766,OK,878,735,0.9057,7.3090,0.0492
3159,1520616882313107766,OK,1270,1173,0.7173,6.8156,0.0510
3160,1520616882363109766,REPROJ_LOW_CONF,1198,884,1.0204,6.3476,0.0531
3161,1520616882413110766,OK,1468,1236,0.8620,6.2887,0.0547
3162,1520616882463112766,REPROJ_LOW_CONF,1064,619,1.0177,6.3488,0.0549
3163,1520616882513114766,OK,1355,1091,0.9259,6.3212,0.0575
3164,1520616882563115766,REPROJ_LOW_CONF,913,521,1.0842,6.3105,0.0561
3165,1520616882613003029,OK,945,684,0.9438,6.2940,0.0593
3166,1520616882663004029,REPROJ_LOW_CONF,445,307,1.0047,6.4459,0.0638
3167,1520616882713006029,OK,496,391,0.7198,6.3416,0.0645
3168,1520616882763103029,OK,374,305,0.7591,5.9393,0.0618
3169,1520616882813009029,OK,478,420,0.5195,5.6117,0.0659
3170,1520616882863010029,OK,445,376,0.7630,5.1413,0.0635
3171,1520616882913012029,OK,419,329,0.8888,4.5729,0.0728
3172,1520616882963013029,OK,503,412,0.5633,5.2885,0.0671
3173,1520616883012995591,REPROJ_LOW_CONF,440,324,1.0043,5.9236,0.0611
3174,1520616883062997591,OK,397,229,0.9935,6.3463,0.0738
3175,1520616883112998591,OK,589,485,0.8662,6.9120,0.0683
3176,1520616883163000591,OK,510,312,0.9969,6.2791,0.0666
3177,1520616883213001591,OK,590,471,0.8601,5.9580,0.0658
3178,1520616883263003591,REPROJ_LOW_CONF,470,305,1.0849,5.7805,0.0624
3179,1520616883313004591,OK,1115,754,0.9742,5.9837,0.0642
3180,1520616883363006591,OK,901,645,0.8737,5.7608,0.0645
3181,1520616883413008591,REPROJ_LOW_CONF,718,410,1.0223,5.6784,0.0642
3182,1520616883463502503,REPROJ_LOW_CONF,525,265,1.1467,4.9742,0.0634
3183,1520616883513504503,OK,1053,897,0.7335,4.6659,0.0640
3184,1520616883563505503,OK,900,679,0.9801,3.9200,0.0632
3185,1520616883613507503,REPROJ_LOW_CONF,658,386,1.0416,2.5186,0.0617
3186,1520616883663509503,OK,1570,1072,0.8896,2.7293,0.0590
3187,1520616883713511503,OK,941,735,0.7745,2.4748,0.0593
3188,1520616883763511503,OK,737,498,0.9330,2.1035,0.0584
3189,1520616883813514503,OK,1479,916,0.9336,2.3620,0.0582
3190,1520616883865299222,REPROJ_LOW_CONF,1056,619,1.0382,2.5702,0.0647
3191,1520616883915301222,OK,1337,807,0.9836,2.7311,0.0549
3192,1520616883965302222,REPROJ_LOW_CONF,1126,597,1.1042,2.2323,0.0516
3193,1520616884015304222,OK,363,263,0.4768,2.0611,0.0588
3194,1520616884065305222,OK,690,538,0.7031,2.2342,0.0601
3195,1520616884115307222,OK,590,439,0.9089,2.8986,0.0508
3196,1520616884165308222,REPROJ_LOW_CONF,545,376,1.1545,2.9000,0.0634
3197,1520616884215310222,OK,1080,703,0.9476,2.1328,0.0578
3198,1520616884266736906,OK,715,522,0.6723,2.3189,0.0544
3199,1520616884316738906,OK,1388,1028,0.8826,2.1634,0.0566
3200,1520616884366740906,OK,1217,940,0.8870,1.9028,0.0609
3201,1520616884416838906,OK,1151,888,0.9714,1.2301,0.0558
3202,1520616884466742906,OK,1094,807,0.9990,1.3173,0.0533
3203,1520616884516744906,REPROJ_LOW_CONF,1054,711,1.0313,1.9284,0.0594
3204,1520616884566745906,OK,761,642,0.5161,2.3228,0.0567
3205,1520616884616747906,OK,689,578,0.7194,2.6870,0.0545
3206,1520616884668346117,OK,604,481,0.6730,2.9116,0.0526
3207,1520616884718347117,OK,561,463,0.8457,3.3461,0.0510
3208,1520616884768349117,OK,504,407,0.9537,3.7918,0.0591
3209,1520616884818350117,OK,566,520,0.6118,4.1404,0.0518
3210,1520616884868352117,OK,534,453,0.8727,4.3783,0.0493
3211,1520616884918353117,REPROJ_LOW_CONF,522,369,1.0537,4.8968,0.0559
3212,1520616884968355117,OK,581,531,0.6810,4.8868,0.0521
3213,1520616885018356117,OK,529,401,0.8963,4.8865,0.0477
3214,1520616885069706187,OK,428,283,0.9255,5.4826,0.0623
3215,1520616885119708187,OK,451,390,0.6061,4.2205,0.0592
3216,1520616885169709187,OK,415,349,0.7903,3.3854,0.0563
3217,1520616885219711187,OK,373,305,0.9149,2.8712,0.0645
3218,1520616885269712187,OK,342,273,0.9883,3.0628,0.0683
3219,1520616885319714187,OK,703,663,0.5673,2.8364,0.0649
3220,1520616885369716187,OK,689,571,0.7991,2.7761,0.0645
3221,1520616885419718187,OK,674,473,0.9694,3.0168,0.0631
3222,1520616885471258345,REPROJ_LOW_CONF,654,357,1.1315,3.8232,0.0668
3223,1520616885521259345,OK,790,665,0.7194,3.8476,0.0636
3224,1520616885571261345,OK,679,434,0.9340,3.9919,0.0651
3225,1520616885621263345,REPROJ_LOW_CONF,594,311,1.0888,3.8945,0.0577
3226,1520616885671264345,REPROJ_LOW_CONF,485,230,1.1073,3.6336,0.0588
3227,1520616885721266345,OK,602,415,0.8232,3.6166,0.0650
3228,1520616885771267345,OK,479,297,0.9196,3.5569,0.0492
3229,1520616885821269345,OK,417,233,0.9821,3.9067,0.0506
3230,1520616885871270345,OK,911,550,0.8734,3.3538,0.0545
3231,1520616885920544906,OK,563,414,0.7717,3.0168,0.0531
3232,1520616885970545906,OK,492,321,0.7137,3.5321,0.0657
3233,1520616886020547906,OK,447,286,0.8999,2.9185,0.0582
3234,1520616886070646906,OK,1043,752,0.8162,2.0532,0.0558
3235,1520616886120550906,OK,905,652,0.8433,2.4831,0.0678
3236,1520616886170551906,OK,597,509,0.4989,2.6126,0.0614
3237,1520616886220553906,OK,573,445,0.7785,2.1471,0.0615
3238,1520616886270555906,OK,541,326,0.9207,1.0205,0.0608
3239,1520616886318944135,OK,515,266,0.9520,0.4430,0.0594
3240,1520616886368946135,OK,458,220,0.9453,0.4391,0.0752
3241,1520616886418947135,OK,842,658,0.9339,0.1722,0.0584
3242,1520616886468949135,OK,740,465,0.8800,0.5970,0.0631
3243,1520616886518950135,OK,614,360,0.9378,0.9392,0.0567
3244,1520616886568952135,OK,569,320,0.8423,1.1446,0.0737
3245,1520616886618953135,OK,525,302,0.9120,1.2425,0.0687
3246,1520616886668955135,OK,629,496,0.5492,1.1898,0.0638
3247,1520616886717357205,OK,565,437,0.7016,0.5975,0.0693
3248,1520616886767358205,OK,530,394,0.8048,0.1397,0.0683
3249,1520616886817360205,OK,500,349,0.9447,1.1954,0.0735
3250,1520616886867361205,OK,478,282,0.9893,2.1258,0.0480
3251,1520616886917363205,OK,747,632,0.6849,2.8023,0.0644
3252,1520616886967364205,OK,708,523,0.8505,2.6455,0.0633
3253,1520616887017367205,OK,662,413,0.8824,2.2694,0.0613
3254,1520616887067368205,REPROJ_LOW_CONF,589,362,1.0344,2.8499,0.0558
3255,1520616887115808099,REPROJ_LOW_CONF,570,302,1.0222,1.9574,0.0643
3256,1520616887165809099,OK,1191,1055,0.7115,1.6467,0.0613
3257,1520616887215811099,OK,1045,803,0.8679,0.9522,0.0643
3258,1520616887265813099,OK,900,651,0.9695,1.0207,0.0675
3259,1520616887315814099,REPROJ_LOW_CONF,842,498,1.0433,0.7747,0.0790
3260,1520616887365816099,REPROJ_LOW_CONF,788,413,1.0719,0.4730,0.0610
3261,1520616887415817099,OK,1178,1047,0.7319,1.4137,0.0682
3262,1520616887465818099,OK,1035,784,0.8726,1.5278,0.0710
3263,1520616887514790766,OK,967,634,0.9137,1.1229,0.0666
3264,1520616887564791766,OK,891,520,0.9723,1.5536,0.0700
3265,1520616887614793766,OK,803,443,0.9738,1.8872,0.0622
3266,1520616887664794766,OK,1075,951,0.6715,1.5435,0.0642
3267,1520616887714894766,OK,966,775,0.8688,1.2566,0.0638
3268,1520616887764797766,OK,837,581,0.8893,1.0569,0.0677
3269,1520616887814799766,OK,764,489,0.8988,0.6675,0.0687
3270,1520616887864801766,OK,695,421,0.9648,0.6403,0.0682
3271,1520616887914802766,OK,834,776,0.6254,0.8883,0.0645
3272,1520616887964260696,OK,787,603,0.7438,0.9586,0.0675
3273,1520616888014261696,OK,753,534,0.7908,1.1704,0.0620
3274,1520616888064263696,OK,719,483,0.9195,1.4250,0.0592
3275,1520616888114264696,OK,646,434,0.9666,1.4746,0.0597
3276,1520616888164266696,OK,933,838,0.6390,0.9039,0.0597
3277,1520616888214267696,OK,856,707,0.8076,0.4364,0.0571
3278,1520616888264269696,OK,785,565,0.8115,0.6915,0.0650
3279,1520616888314271696,OK,742,496,0.9089,1.5135,0.0644
3280,1520616888364781187,OK,675,415,0.9984,2.0668,0.0734
3281,1520616888414783187,OK,923,761,0.5961,2.4669,0.0694
3282,1520616888464784187,OK,786,642,0.8058,2.9215,0.0690
3283,1520616888514786187,OK,721,526,0.9102,2.7543,0.0644
3284,1520616888564788187,OK,670,434,0.9749,2.5378,0.0652
3285,1520616888614789187,REPROJ_LOW_CONF,619,379,1.0270,3.1368,0.0615
3286,1520616888664791187,OK,856,758,0.6997,3.8669,0.0636
3287,1520616888714793187,OK,790,660,0.8366,3.9991,0.0599
3288,1520616888766263731,OK,762,584,0.9187,3.9356,0.0620
3289,1520616888816265731,REPROJ_LOW_CONF,738,485,1.0452,3.9982,0.0606
3290,1520616888866266731,OK,657,590,0.6263,3.9064,0.0642
3291,1520616888916268731,OK,616,482,0.9386,3.7650,0.0641
3292,1520616888966270731,REPROJ_LOW_CONF,598,385,1.0865,3.3204,0.0669
3293,1520616889016271731,REPROJ_LOW_CONF,579,319,1.1774,2.5614,0.0636
3294,1520616889066272731,OK,1081,996,0.5557,2.0403,0.0631
3295,1520616889116274731,OK,1062,881,0.8154,2.0927,0.0605
3296,1520616889165064591,OK,1034,809,0.9688,1.8416,0.0584
3297,1520616889215065591,REPROJ_LOW_CONF,1000,635,1.0928,2.0815,0.0522
3298,1520616889265066591,REPROJ_LOW_CONF,974,535,1.1298,2.4920,0.0636
3299,1520616889315068591,REPROJ_LOW_CONF,933,413,1.1453,2.6899,0.0540
3300,1520616889365166591,OK,1500,1331,0.7219,3.3171,0.0587
3301,1520616889415071591,OK,1391,992,0.9243,3.3793,0.0616
3302,1520616889465073591,REPROJ_LOW_CONF,1264,747,1.0370,3.3691,0.0520
3303,1520616889515074591,REPROJ_LOW_CONF,1108,589,1.0589,3.7411,0.0625
3304,1520616889563895257,OK,1255,1118,0.6371,3.5949,0.0554
3305,1520616889613896257,OK,1135,944,0.8636,3.6546,0.0566
3306,1520616889663898257,REPROJ_LOW_CONF,1030,767,1.0333,3.7344,0.0406
3307,1520616889713899257,REPROJ_LOW_CONF,988,694,1.0748,4.5230,0.0628
3308,1520616889763901257,OK,1490,1391,0.5258,4.2462,0.0546
3309,1520616889813902257,OK,1364,1191,0.6895,3.8854,0.0500
3310,1520616889863904257,OK,1097,916,0.7785,3.4948,0.0614
3311,1520616889913906257,OK,1019,838,0.8607,3.2031,0.0462
3312,1520616889963425363,OK,1150,1027,0.4605,2.7781,0.0526
3313,1520616890013427363,OK,1052,944,0.6398,2.5450,0.0615
3314,1520616890063428363,OK,1013,866,0.7956,2.0446,0.0581
3315,1520616890113430363,OK,993,791,0.9719,1.6125,0.0459
3316,1520616890163431363,OK,978,693,0.9873,2.0471,0.0574
3317,1520616890213433363,REPROJ_LOW_CONF,960,644,1.0711,2.6846,0.0655
3318,1520616890263435363,OK,1509,1399,0.4786,2.5975,0.0539
3319,1520616890313436363,OK,1421,1251,0.8106,2.7698,0.0542
3320,1520616890363438363,OK,1350,965,0.9823,3.1980,0.0576
3321,1520616890413210047,REPROJ_LOW_CONF,1230,775,1.1451,3.4510,0.0493
3322,1520616890463211047,REPROJ_LOW_CONF,1084,577,1.1934,3.4552,0.0649
3323,1520616890513212047,OK,1503,1489,0.5310,2.4684,0.0521
3324,1520616890563214047,OK,1288,1171,0.8607,2.6130,0.0539
3325,1520616890613215047,REPROJ_LOW_CONF,1152,916,1.0615,3.1625,0.0570
3326,1520616890663217047,REPROJ_LOW_CONF,1040,656,1.1532,3.4955,0.0524
3327,1520616890713219047,REPROJ_LOW_CONF,969,510,1.1869,3.6182,0.0505
3328,1520616890763220047,OK,1303,1258,0.6318,3.8840,0.0523
3329,1520616890812941205,OK,1118,950,0.9007,3.7866,0.0529
3330,1520616890862942205,REPROJ_LOW_CONF,977,721,1.0366,3.5681,0.0521
3331,1520616890912944205,REPROJ_LOW_CONF,940,585,1.0838,3.2861,0.0497
3332,1520616890962945205,OK,1189,1102,0.6231,3.4210,0.0514
3333,1520616891013042205,OK,1148,967,0.8636,3.7286,0.0523
3334,1520616891062949205,OK,1106,780,0.9360,3.5417,0.0524
3335,1520616891112950205,OK,1032,668,0.9420,3.2786,0.0585
3336,1520616891162952205,OK,1150,1040,0.6810,3.1470,0.0586
3337,1520616891213149766,OK,762,604,0.8682,3.6009,0.0551
3338,1520616891263151766,REPROJ_LOW_CONF,675,459,1.0429,3.7539,0.0583
3339,1520616891313152766,OK,1254,946,0.9314,4.3227,0.0581
3340,1520616891363154766,OK,604,522,0.7476,4.1247,0.0592
3341,1520616891413156766,OK,513,373,0.9675,3.5414,0.0593
3342,1520616891463157766,REPROJ_LOW_CONF,483,280,1.1307,3.4798,0.0484
3343,1520616891513159766,REPROJ_LOW_CONF,417,201,1.2389,3.0893,0.0792
3344,1520616891563160766,OK,450,407,0.5615,2.5261,0.0570
3345,1520616891613391187,OK,418,330,0.8130,2.9045,0.0542
3346,1520616891663392187,REPROJ_LOW_CONF,363,273,1.0133,2.6658,0.0631
3347,1520616891713394187,REPROJ_LOW_CONF,338,227,1.1767,2.7524,0.0559
3348,1520616891763395187,OK,803,625,0.9346,2.6114,0.0586
3349,1520616891813397187,OK,531,471,0.6549,2.6343,0.0615
3350,1520616891863399187,OK,488,390,0.8500,2.6536,0.0648
3351,1520616891913400187,OK,473,342,0.9819,3.3461,0.0644
3352,1520616891963402187,REPROJ_LOW_CONF,456,298,1.0588,3.2707,0.0775
3353,1520616892013287135,REPROJ_LOW_CONF,432,254,1.1411,3.2984,0.0517
3354,1520616892063288135,OK,789,701,0.6266,3.0255,0.0593
3355,1520616892113290135,OK,754,621,0.8142,2.4153,0.0597
3356,1520616892163292135,OK,723,556,0.9559,2.1893,0.0575
3357,1520616892213293135,OK,712,483,0.9981,1.4808,0.0496
3358,1520616892263295135,REPROJ_LOW_CONF,699,428,1.0215,1.5836,0.0619
3359,1520616892313296135,REPROJ_LOW_CONF,697,366,1.1014,1.8085,0.0723
3360,1520616892363297135,OK,1072,1000,0.6414,2.3133,0.0581
3361,1520616892413119275,OK,1040,873,0.8022,2.9445,0.0580
3362,1520616892463120275,OK,1016,764,0.9679,2.9498,0.0564
3363,1520616892513122275,REPROJ_LOW_CONF,993,592,1.0414,2.7221,0.0602
3364,1520616892563123275,REPROJ_LOW_CONF,973,581,1.1324,3.0398,0.0489
3365,1520616892613125275,OK,1242,1159,0.6101,3.3529,0.0562
3366,1520616892663224275,OK,1209,996,0.7721,3.3745,0.0534
3367,1520616892713128275,OK,1183,909,0.9589,4.0956,0.0608
3368,1520616892763130275,REPROJ_LOW_CONF,1157,768,1.0819,3.9901,0.0556
3369,1520616892813131275,OK,1288,1197,0.6569,4.4388,0.0565
3370,1520616892862972573,OK,1202,971,0.9020,4.7770,0.0534
3371,1520616892912973573,REPROJ_LOW_CONF,1145,777,1.0359,4.9137,0.0533
3372,1520616892962975573,OK,1489,1332,0.6651,4.9270,0.0490
3373,1520616893012977573,OK,1345,1045,0.8975,5.1659,0.0479
3374,1520616893062978573,OK,1219,816,0.9895,5.3229,0.0443
3375,1520616893112980573,OK,1423,1262,0.6739,6.0102,0.0429
3376,1520616893162981573,OK,1255,977,0.8915,6.6032,0.0418
3377,1520616893212983573,OK,1470,1323,0.7018,6.3419,0.0415
3378,1520616893263007450,OK,1316,951,0.9645,5.8489,0.0404
3379,1520616893313009450,OK,1386,1183,0.8449,5.9335,0.0403
3380,1520616893363010450,REPROJ_LOW_CONF,1196,769,1.1039,6.0283,0.0382
3381,1520616893413012450,REPROJ_LOW_CONF,1008,512,1.1755,5.6269,0.0429
3382,1520616893463014450,OK,1380,1167,0.7896,4.7576,0.0371
3383,1520616893513015450,REPROJ_LOW_CONF,1265,862,1.0611,4.9291,0.0374
3384,1520616893563017450,REPROJ_LOW_CONF,1143,574,1.1671,5.0953,0.0383
3385,1520616893613019450,OK,1349,1112,0.8186,4.7256,0.0366
3386,1520616893663284942,OK,1048,705,0.9617,5.0526,0.0373
3387,1520616893713286942,REPROJ_LOW_CONF,785,511,1.0487,5.6394,0.0421
3388,1520616893763288942,OK,864,744,0.6441,5.8946,0.0423
3389,1520616893813289942,OK,775,590,0.9020,5.8087,0.0453
3390,1520616893863291942,OK,657,455,0.9610,5.9569,0.0442
3391,1520616893913292942,OK,812,669,0.7863,5.9166,0.0473
3392,1520616893963293942,OK,640,430,0.9327,5.9253,0.0480
3393,1520616894013295942,REPROJ_LOW_CONF,541,328,1.0338,5.7330,0.0495
3394,1520616894063311135,OK,867,731,0.7038,5.3916,0.0469
3395,1520616894113312135,OK,771,594,0.9312,5.3194,0.0476
3396,1520616894163314135,REPROJ_LOW_CONF,696,472,1.0194,4.5437,0.0523
3397,1520616894213315135,OK,769,691,0.6005,3.4458,0.0433
3398,1520616894263317135,OK,708,592,0.7625,3.0963,0.0461
3399,1520616894313416135,OK,601,473,0.8300,2.9010,0.0453
3400,1520616894363320135,OK,574,416,0.9270,2.5214,0.0525
3401,1520616894413321135,OK,530,356,0.9692,2.7689,0.0472
3402,1520616894463086854,OK,611,530,0.5231,2.3898,0.0536
3403,1520616894513087854,OK,558,470,0.7577,2.4436,0.0598
3404,1520616894563089854,OK,523,426,0.9053,2.3534,0.0526
3405,1520616894613090854,REPROJ_LOW_CONF,501,349,1.0459,2.3108,0.0425
3406,1520616894663092854,REPROJ_LOW_CONF,487,303,1.1347,3.4236,0.0627
3407,1520616894713094854,REPROJ_LOW_CONF,479,249,1.1732,4.0359,0.0426
3408,1520616894763095854,OK,818,775,0.6269,3.8226,0.0475
3409,1520616894813097854,OK,782,686,0.8410,3.0753,0.0494
3410,1520616894863098854,REPROJ_LOW_CONF,749,569,1.0282,2.7676,0.0451
3411,1520616894913094749,REPROJ_LOW_CONF,713,470,1.1746,2.7435,0.0459
3412,1520616894963095749,OK,1015,899,0.6090,2.4613,0.0471
3413,1520616895013097749,OK,975,761,0.9272,2.5150,0.0472
3414,1520616895063099749,REPROJ_LOW_CONF,919,604,1.0160,2.6739,0.0501
3415,1520616895113100749,REPROJ_LOW_CONF,853,495,1.1576,2.5071,0.0515
3416,1520616895163102749,REPROJ_LOW_CONF,781,368,1.2188,2.3768,0.0516
3417,1520616895213103749,OK,1399,1195,0.6760,2.4059,0.0499
3418,1520616895263105749,OK,1160,869,0.9308,2.8380,0.0491
3419,1520616895313102836,REPROJ_LOW_CONF,995,658,1.0440,2.8920,0.0482
3420,1520616895363103836,REPROJ_LOW_CONF,814,440,1.0754,2.9672,0.0508
3421,1520616895413105836,OK,1895,1433,0.7646,2.9071,0.0502
3422,1520616895463106836,OK,1116,1014,0.6254,3.0413,0.0516
3423,1520616895513108836,OK,924,774,0.8853,3.1656,0.0524
